name	url	telephone	tax_num	street	locality	region	postcode	country	Causes	Mission	Geographic areas served	Programs	Results	Target demographics	Direct beneficiaries per year
Henderson Christian Community Outreach Inc	http://	(270) 826-5592	EIN 61-1109652	Po Box 363	Henderson	KY	42419	USA		Henderson christian community outreach responds with diginity and concern to persons whose urgent need for food, housing, medicine, advocacy, and funding are not being met by providing direct services to those who need emergency food, housing, medical care, medicine, advocacy, and financial aid.		Provided emergency food, rent, utilities, dental care, medicine, and transporation to individuals in need.			
Iglesia La Vina, Inc.	http://www.iglesialavina.com	270-360-1272	EIN 26-4222118	117 N. Mulberry St.	Elizabethtown	KY	42701	USA	Nonprofit Management	Our Mission 1.	Being a different family in Jesus Christ transformed and renewed by the Holy Spirit. 2.	Where you can find release and Interior Health. 3.	Being a school to develop leaders who have a passion for Christ a.	Reach every creature through the transforming love of our God. b.	Disciple whoever wants to become Jesus' example. Lead people to spiritual maturity through, Bible studies, family groups, seminars, retreats, and a Bible school. c.	Prepare every church member for a significant ministry by helping them discover the gifts and talents that God has given them; through the word of God, prayer, and God's power, spiritual and emotional.  d.	Send missioners, trained workers, capable (as Soldiers) and filled with the power of God, to seek, to bring, to touch and to transform people with the transforming power of His Holy Spirit for the church.	Elizabethtown, KY	The Vision is to bring the good news of our Lord Jesus Christ, in its surrounding areas and all nations, through all media communication such as, Radio, Internet, TV, and Missions Trips.		The surrounding areas	
Community Healthcare Foundation Inc	http://		EIN 61-1324440	803 Poplar Street	Murray	KY	42071	USA	Health						
Citizens For Gospel Music Inc	http://		EIN 62-1367447	301 Temple Trace Rd	Glasgow	KY	42141	USA	Arts & Culture, Singing & Choral Groups						
Lexington Medical Society Auxiliary Inc	http://		EIN 23-7169316	2628 Wilhite Ct Ste 201	Lexington	KY	40503	USA							
Habitat For Humanity International Inc	http://www.habitat.org		EIN 58-1735536	PO Box 548	Covington	KY	41012	USA	Christianity, Homeless & Housing, Housing Development, Construction & Management, Religion	Habitat for Humanity is a nonprofit, ecumenical Christian housing ministry dedicated to eliminating substandard housing and homelessness worldwide and to making adequate, affordable shelter a matter of conscience and action. Habitat invites people from all faiths and walks of life to work together in partnership, building houses with families in need.					
Community Chest Of Oldham County	http://		EIN 61-1240248	Po Box 556	Lagrange	KY	40031	USA	Federated Giving Programs, Philanthropy						
Spay-A-Stray Owensboro	http://		EIN 26-4414278	Po Box 6012	Owensboro	KY	42302	USA	Animals, Veterinary Services						
The Council On Developmental Disabilities Inc	http://		EIN 61-0476686	1151 S 4th St	Louisville	KY	40203	USA	Developmentally Disabled Centers, Disabilities, Human Services						
National Association Of State Boating Law Administrators Inc	http://www.nasbla.org	(859) 225-9487	EIN 31-1545237	1648 Mcgrathiana Pkwy Ste 360	Lexington	KY	40511	USA	Disaster Aid, Disaster Preparedness & Relief Services	NATIONAL ASSOCIATION OF STATE BOATING LAW ADMINISTRATOR'S (NASBLA) MISSION IS TO SUPPORT THE INFORMATION, COMMUNICATION AND PROFESSIONAL DEVELOPMENT NEEDS OF THE STATE BOATING AUTHORITIES, EQUIPPING THEM TO BE EFFECTIVE PARTNERS IN THE NATIONAL RECREATIONAL BOATING SAFTEY PROGRAM.					
Stinnett Volunteer Fire & Rescue Department Inc	http://		EIN 61-1133292	Po Box 241	Hoskinston	KY	40844	USA	Disaster Aid, Disaster Preparedness & Relief Services						
KENNEDYS CORD FOUNDATION INC	http://www.cordfoundation.org		EIN 20-5550853	PO Box 176775	Covington	KY	41017	USA	Philanthropy, Public Foundations	Finding a Cure for Pediatric Spinal Cord Gliomas by promoting Medical Research and Public Awareness					
Stray Animal Adoption Program Inc	http://www.adoptastray.com		EIN 61-1333938	Po Box 72040	Newport	KY	41072	USA	Animal Protection & Welfare, Animal-Related, Animals	SAAP has been doing rescue for 8 years. We have been INC. and Non-profit since Jan 1999. We do not have a shelter, SAAP does this out of our home, foster homes and PetSmarts Love-A-Pet program. Our mission is to help stray, neglected and abused pets. We are starting an early spay/neuter program and actively work in Trap/Alter/Release of feral cats.					
Royce L Downey Memorial Educational Foundation Inc	http://		EIN 61-1140756	PO Box 406	Marion	KY	42064	USA	Education, Scholarships, Scholarships & Student Financial Aid						
Christ Church Apartments Inc	http://		EIN 23-7425048	166 Market St	Lexington	KY	40507	USA		TO PROVIDE SAFE, AFFORDABLE HOUSING TO LOW INCOME AND ELDERLY.					
TYSONS CHANCE ANIMAL FOUNDATION INC	http://www.tysonschance.com		EIN 27-4973867	PO Box 1347	Shelbyville	KY	40066	USA	Animal Protection & Welfare, Animals	To rescue and find homes for pets		The organization provides shelter food medical care training and lots of love to animals while looking for the safe and loving homes for them			
